Cica;30
PES;40
Mica;-10
Kamil;20
Tom;10
Jerry;25
Jozo;5
Mimus;120
Mimus;120
Mimus;120
Mimus;120
Mimus;120
Mimus;120
Mimus;120
Mimus;120
Mimus;120
Mimus;120
